CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
13-01-0065-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO NORMAL MIXTO ALEJANDRO CORDOVA,6A AVE. A 10-59 ZONA 1,77641157,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0066-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO ASTURIAS,2A CALLE 7-32 ZONA 1,77642242,REYNALDO RECINOS CASTILLO,WALTER EDUARDO MARTINEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0067-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO MIXTO ASTURIAS,2A CALLE 7-32 INTERIO ZONA 1,77642242,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0068-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO DE LA SALLE,10A AVE. 10-00 ZONA 1,77641186,REYNALDO RECINOS CASTILLO,FRANCISCO JAVIER ALVARDO VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0069-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO MIXTO LA AURORA,5A. CALLE 5-47 ZONA 1,77641328,REYNALDO RECINOS CASTILLO,ANGEL ELEAZAR BAMACA CHACON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0070-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO 'DE LA SALLE',10 AVE 10-00 ZONA 1,77641809,REYNALDO RECINOS CASTILLO,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0071-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES,4A AVE. 1-30 ZONA 1,77641343,CLARA ARMIDA MORALES CASTILLO,MARLIN MARIBEL HERNANDEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0072-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO Y ACADEMIA ADVENTISTA DIEGUEZ OLAVERRI,EL TERRERO ZONA 4,77641463,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0073-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TECNICO INDUSTRIAL SAN JOSE J.M.,6 AVENIDAENTRADA PRINCIPAL AL PROYECTO SAN JOSE ZONA 8,77642747,CLARA ARMIDA MORALES CASTILLO,OLIVER BOANERGES RECNOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0075-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PRIVADO DE CIENCIAS COMERCIALES,5TA. AV. 7-112 ZONA 1,77640126,CLARA ARMIDA MORALES CASTILLO,MARLIN MARIBEL HERNANDEZ CASTILLO DE LEON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0079-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"LICEO EVANGELICO ""EL ALBA""",6A AVENIDA 9-17 ZONA 1,77682352,REYNALDO RECINOS CASTILLO,JOSE RAUL MARTINEZ XUTUC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0112-46,13-050,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CORRAL CHIQUITO ZONA OCHO,40124127,REYNALDO RECINOS CASTILLO,HUGO RUBEN GOMEZ GOMEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0143-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PREUNIVERSITARIO DE INFORMATICA,"4A. AVENIDA 1-30, ZONA 1",77648784,CLARA ARMIDA MORALES CASTILLO,MIGDALIA AZUCELY LOPEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0145-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PREUNIVERSITARIO DE INFORMATICA,4 AVENIDA 1-30 ZONA 1,77648784,CLARA ARMIDA MORALES CASTILLO,MIGDALIA AZUCELY LOPEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0146-46,13-050,HUEHUETENANGO,HUEHUETENANGO,LICEO PRIVADO MIXTO MINERVA,"5A. CALLE 3-28 ZONA 2, BARRIO MINERVA",56993612,REYNALDO RECINOS CASTILLO,ULISES OMAR CALDERON CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0156-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO SAN FRANCISCO JAVIER DE HUEHUETENANGO,CORRAL CHIQUITO ZONA 8,77208400,REYNALDO RECINOS CASTILLO,GUILLERMO ELIZARDO RUIZ GODINEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0158-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PREUNIVERSITARIO CAMBRIDGE,1RA. CALLE ZONA 8,77649920,CLARA ARMIDA MORALES CASTILLO,OTTO DELMAR MAURICIO ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0159-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO MIXTO CHIMUSINIQUE,ALDEA CHIMUSINIQUE,77648506-45419234-41177068,REYNALDO RECINOS CASTILLO,MIRSA VIOLETA RECINOS ORDONEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0162-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO MIXTO CHIMUSINIQUE,ALDEA CHIMUSINIQUE,77648506-45419234-41177068,REYNALDO RECINOS CASTILLO,YASMINA MARGARITA RECINOS ORDONEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0163-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO MIXTO CHIMUSINIQUE,ALDEA CHIMUSINIQUE,77648506-45419234-41177068,REYNALDO RECINOS CASTILLO,YASMINA MARGARITA RECINOS ORDONEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0166-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TECNOLOGICO EN COMPUTACION,2DA. CALLE 6-49 ZONA 1,77641301,REYNALDO RECINOS CASTILLO,LUIS FERNANDO GONZALEZ MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0171-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PREUNIVERSITARIO DE INFORMATICA,4A AVENIDA 1-30 ZONA 1 DE LA CIUDAD,77648784,CLARA ARMIDA MORALES CASTILLO,CLAUDIA HERCILIA RECINOS RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0177-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO MIXTO LA HERMOSA,SECTOR BRASILIA ZONA 7,77646365,REYNALDO RECINOS CASTILLO,MITZY MARTIELA CAMPOS GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0178-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO IBEROAMERICANO DE HUEHUETENANGO,8VA. AVENIDA 1-80 ZONA 1,77681899,REYNALDO RECINOS CASTILLO,MIGUEL ANGEL PISQUIY QUIXTAN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0179-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO IBEROAMERICANO DE HUEHUETENANGO,8VA. AVENIDA 1-80 ZONA 1,77681899,REYNALDO RECINOS CASTILLO,MIGUEL ANGEL PISQUIY QUIXTAN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0180-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO AMERICANO,3A. AVENIDA 1-140 ZONA 3,77649739,CLARA ARMIDA MORALES CASTILLO,MIGUEL ANGEL CANAHUI PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0181-46,13-050,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO A DISTANCIA AULA VIRTUAL,"2A. CALLE 6-49, ZONA 1",77681648,REYNALDO RECINOS CASTILLO,OLIVER BOANERGES RECINOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-01-0182-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO MIXTO SAN JOSE,CABECERA DEPARTAMENTAL,77690501,CLARA ARMIDA MORALES CASTILLO,FRANCISCO LEONEL HERNANDEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0183-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO MIXTO SAN JOSE,CABECERA DEPARTAMENTAL,77690501,CLARA ARMIDA MORALES CASTILLO,FRANCISCO LEONEL HERNANDEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-01-0193-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO HERMANO PEDRO,ZACULEU CENTRAL ZONA 9,57699663,CLARA ARMIDA MORALES CASTILLO,RUDY ALEXIS CAJAS MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0199-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO EL DIVINO MAESTRO,ALDEA XINAXOJ,50486759,CLARA ARMIDA MORALES CASTILLO,ARGELIO DE JESUS LOPEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0200-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO EL DIVINO MAESTRO,ALDEA XINAXOJ,50486759,CLARA ARMIDA MORALES CASTILLO,ARGELIO DE JESUS LOPEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0214-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"COLEGIO PREUNIVERSITARIO ""ALBERT EINSTEIN""",11 AVENIDA A 11-45 ZONA 8,79345932,REYNALDO RECINOS CASTILLO,SUSANA GUADALUPE ARREOLA DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0218-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TECNOLOGICO DEL VALLE,"1A. CALLE 7-77, ZONA 8",77252793,CLARA ARMIDA MORALES CASTILLO,MIRIAM ASUCELY CASTILLO VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0219-46,13-004,HUEHUETENANGO,HUEHUETENANGO,"LICEO PRIVADO MIXTO CRISTIANO ""PALABRA EN ACCION""","2A. CALLE FINAL 3-37 COLONIA ALVARADO, ZONA 5",77627179,CLARA ARMIDA MORALES CASTILLO,NOE GUSTAVO FLORES LIMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0226-46,13-004,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO MARRIOT,7A. CALLE 6-52 ZONA 1,77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNANDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0231-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PREUNIVERSITARIO CAMBRIDGE,"1A. CALLE 7-77, ZONA 8",77251141,CLARA ARMIDA MORALES CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0236-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"CENTRO EDUCATIVO TECNOLOGICO ""SION""","7A. AVENIDA 6-55, ZONA 1",77648843,REYNALDO RECINOS CASTILLO,ANDRES MIGUEL PASCUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0237-46,13-004,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO MARRIOT,7A. CALLE 6-52 ZONA 1,77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNANDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0238-46,13-004,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO MARRIOT BRILLANTE,"5A. AVENIDA ""A"" 5-80 ZONA 1",77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNANDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-01-0243-46,13-004,HUEHUETENANGO,HUEHUETENANGO,"COLEGIO PRIVADO MIXTO ""EL DIVINO MAESTRO""",ALDEA XINAXOJ,50486759,CLARA ARMIDA MORALES CASTILLO,ARGELIO DE JESUS LOPEZ VILLATORO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0244-46,13-060,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD INTECAP,3A. CALLE FINAL ZACULEU CENTRAL ZONA 9,79575353,AROLDO HOSBERI SOSA LOPEZ,EDGAR FERNANDO GRANADOS MERIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-01-0246-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO CANADIENSE DEL NOR OCCIDENTE,"7A. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA HUEHUETENANGO",77250964,CLARA ARMIDA MORALES CASTILLO,JULIO RENE CALDERON FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0268-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PRIVADO DE CIENCIAS COMERCIALES,5A. AVENIDA 7-112 ZONA 1,77640126,CLARA ARMIDA MORALES CASTILLO,MARLIN MARIBEL HERNANDEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0269-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TECNOLOGICO DEL VALLE,"1A. CALLE 7-77, ZONA 8",77252793,CLARA ARMIDA MORALES CASTILLO,OTTO DELMAR MAURICIO ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0275-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PRIVADO DE CIENCIAS COMERCIALES,5A. AVENIDA 7-112 ZONA 1,77640126,CLARA ARMIDA MORALES CASTILLO,MARLIN MARIBEL HERNANDEZ CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0287-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PREUNIVERSITARIO CAMBRIDGE,1RA. CALLE ZONA 8,77649920,CLARA ARMIDA MORALES CASTILLO,OTTO DELMAR MAURICIO ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0288-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PRIVADO DE CIENCIAS COMERCIALES,"5A. AVENIDA 7-112, ZONA 1",77640126,CLARA ARMIDA MORALES CASTILLO,MARLIN MARIBEL HERNANDEZ CASTILLO DE LEON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0289-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO AMERICANO,"3A. AVENIDA 1-140, ZONA 3",77649742,CLARA ARMIDA MORALES CASTILLO,MIGUEL ANGEL CANAHUI PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0290-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TECNOLOGICO DE HUEHUETENANGO,"2A. CALLE 6-49, ZONA 1",77641301,REYNALDO RECINOS CASTILLO,OLIVER BOANERGES RECINOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0291-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"COLEGIO PRIVADO MIXTO ""RAFAEL LANDIVAR""","5A. CALLE RAFAEL LANDIVAR, 11-66, ZONA 1",49664813,REYNALDO RECINOS CASTILLO,FLOR DE MARIA CASTILLO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0292-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"LICEO PRIVADO MIXTO ""CENTROAMERICANO HUEHUETECO""","5A. CALLE 11-65, ZONA 1",77646933,REYNALDO RECINOS CASTILLO,OSCAR ROCAEL LOPEZ GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0294-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO CANADIENSE DEL NOR OCCIDENTE,"7MA. CALLE 12-75, ZONA 5, COLONIA LA HONDONADA",77657888,CLARA ARMIDA MORALES CASTILLO,JULIO RENE CALDERON FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0295-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TECNOLOGICO DE HUEHUETENANGO,"2A. CALLE 6-49, ZONA 1",77641301,REYNALDO RECINOS CASTILLO,LUIS FERNANDO GONZALEZ MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0302-46,13-004,HUEHUETENANGO,HUEHUETENANGO,LICEO PREUNIVERSITARIO DE INFORMATICA,"4A. AVENIDA 1-30, ZONA 1",77648784,CLARA ARMIDA MORALES CASTILLO,NIVEA MARINA RIVAS GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0304-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"LICEO CRISTIANO MIXTO ""TIERRA FERTIL""","4TA. CALLE 2-66. ZONA 9, ZACULEU CENTRAL",79345726,REYNALDO RECINOS CASTILLO,JORGE LUIS GOMEZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0306-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO REAL DE GUATEMALA,5A. AVENIDA FINAL ZONA 6,77640637,CLARA ARMIDA MORALES CASTILLO,NORFELINA ARGENTINA PALACIOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0309-46,13-004,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO EL CEDRO,LA JOYA ZONA 4,77361257,CLARA ARMIDA MORALES CASTILLO,LUIS ALBERTO COBON VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0313-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO EVANGELICO MIXTO FILADELFIA,SEGUNDO CARRIZAL ZONA 3,77646971,CLARA ARMIDA MORALES CASTILLO,LUIS FERNANDO LOPEZ ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0314-46,13-050,HUEHUETENANGO,HUEHUETENANGO,COLEGIO TECNOLOGICO DE HUEHUETENANGO,"2A. CALLE 6-49, ZONA 1",77641301,REYNALDO RECINOS CASTILLO,OLIVER BOANERGES RECINOS RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0315-46,13-004,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD INTECAP,"3A. CALLE FINAL, ZACULEU CENTRAL, ZONA 9",79575353,CLARA ARMIDA MORALES CASTILLO,EDGAR FERNANDO GRANADOS MERIDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-01-0318-46,13-004,HUEHUETENANGO,HUEHUETENANGO,"CENTRO EDUCATIVO PODER Y AUTOFORMACION ""EXCELENCIA - CEPAGE""","6A. AVENIDA ""C"" 8-30 ZONA 1, COLONIA MAKEPEACE",77643494,CLARA ARMIDA MORALES CASTILLO,WALFRE RIGOBERTO MERIDA ALVA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0322-46,13-004,HUEHUETENANGO,HUEHUETENANGO,CENTRO EDUCATIVO MARRIOT,"7A. CALLE 6-52, ZONA 1",77648219,CLARA ARMIDA MORALES CASTILLO,MARIO ARNOLDO HERNANDEZ LORENZO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0323-46,13-050,HUEHUETENANGO,HUEHUETENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"CORRAL CHIQUITO, ZONA 8",40124127,REYNALDO RECINOS CASTILLO,HUGO RUBEN GOMEZ GOMEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
13-01-0330-46,13-050,HUEHUETENANGO,HUEHUETENANGO,"LICEO CRISTIANO ""NUEVOS HORIZONTES""","CALZADA KAIBIL BALAM, CANTON SAN JOSE, ZONA 5",57621120,REYNALDO RECINOS CASTILLO,MATEO GOMEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0335-46,13-004,HUEHUETENANGO,HUEHUETENANGO,"COLEGIO DE EDUCACION Y DESARROLLO INTEGRAL ""XETENAM""",ALDEA OJECHEJEL,47853737,CLARA ARMIDA MORALES CASTILLO,INGRID LINETT MENDOZA RODRIGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,HUEHUETENANGO
13-01-0337-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PREUNIVERSITARIO LICEO GUATEMALA,2A. CALLE 7-32 ZONA 1,47854928,CLARA ARMIDA MORALES CASTILLO,CLAUDIA JEANNETTE PALACIOS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),HUEHUETENANGO
13-01-0340-46,13-004,HUEHUETENANGO,HUEHUETENANGO,COLEGIO PRIVADO MIXTO AMERICANO,"3A. AVENIDA 1-140, ZONA 3",77649742,CLARA ARMIDA MORALES CASTILLO,MIGUEL ANGEL CANAHUI PORTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),HUEHUETENANGO
