CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-15-6935-45,01-213,GUATEMALA,VILLA NUEVA,COLEGIO DIVINO SALVADOR,3A. AVE. A 2-71 ZONA 2,66794246,MARTHA SUSANA ROBLES CHAVEZ,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-6973-45,01-206,GUATEMALA,VILLA NUEVA,IEBC 'OLIVERIO CASTAYEDA DE LEON',"EL EXODO, COLONIA MEZQUITAL.",24800853,INGRID ELIZABETH PENA TRUJILLO,,BASICO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-6979-43,01-216,GUATEMALA,VILLA NUEVA,EORM COLINAS DE VILLA NUEVA,FINCA EL ZARZAL ZONA 4,58523426,ANNY VICTORIA PERDOMO VILLATORO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-6993-45,01-207,GUATEMALA,VILLA NUEVA,INEB DE TELESECUNDARIA LA ISLA,12AV 24-80 ZONA 12 VILLA LOBOS I,47042374,LILIANA LETICIA DUBON ESPINOZA,DANIEL FRANCISCO RAMOS PEREZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-6998-43,01-215,GUATEMALA,VILLA NUEVA,COLEGIO PRIVADO MIXTO NUESTRA SENORA DE LAS MERCEDES,"7A. AVENIDA 5-12, ZONA 5, COLONIA LOS PLANES",50556199,DORA BEATRIZ BARRIOS CRUZ,JAQUELINE ROSSANA DE PAZ PIVARAL,PRIMARIA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7007-45,01-207,GUATEMALA,VILLA NUEVA,INEB DE TELESECUNDARIA,"2A. CALLE 11-98 ZONA 2, RESIDENCIALES VILLA LOBOS SUR",53516670,LILIANA LETICIA DUBON ESPINOZA,AURA LETICIA MAZARIEGOS BARILLAS,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7008-42,01-214,GUATEMALA,VILLA NUEVA,EODP ANEXA EORM LA PAZ,"15 CALLE 14-41, 16 CALLE 13-42 Y 12-50 ZONA 4, ASENTAMIENTO LA PAZ",56432009,HECTOR RAUL ESCUN VIDES,IRENE GONZALEZ XITUMUL,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7009-43,01-214,GUATEMALA,VILLA NUEVA,EORM LA PAZ,"15 CALLE 14-41, 16 CALLE 13-42 Y 12-50 ZONA 4, ASENTAMIENTO LA PAZ",56432009,HECTOR RAUL ESCUN VIDES,IRENE GONZALEZ XITUMUL,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7010-42,01-216,GUATEMALA,VILLA NUEVA,EODP ANEXA EORM NUEVE DE JULIO,FINCA EL ZARZAL,53956720,ANNY VICTORIA PERDOMO VILLATORO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7011-43,01-216,GUATEMALA,VILLA NUEVA,EORM '9 DE JULIO',FINCA EL ZARZAL,53956720,ANNY VICTORIA PERDOMO VILLATORO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7012-42,01-216,GUATEMALA,VILLA NUEVA,EODP ANEXA EORM MARTIRES DEL PUEBLO,FINCA EL ZARZAL,43019524,ANNY VICTORIA PERDOMO VILLATORO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7013-42,01-216,GUATEMALA,VILLA NUEVA,EODP ANEXA EORM,ASENTAMIENTO LAS VICTORIAS FINCA EL ZARZAL,56625560,ANNY VICTORIA PERDOMO VILLATORO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7014-43,01-216,GUATEMALA,VILLA NUEVA,EORM,ASENTAMIENTO LAS VICTORIAS FINCA ZARZAL,56625560,ANNY VICTORIA PERDOMO VILLATORO,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7032-42,01-206,GUATEMALA,VILLA NUEVA,EODP ANEXA EOUM NO. 600 D,18 AV. 21-65 ZONA 12 VILLA LOBOS I,24803895,INGRID ELIZABETH PENA TRUJILLO,,PARVULOS,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7063-44,01-411,GUATEMALA,VILLA NUEVA,LICEO MIXTO CRISTIANO 'PIAGET',"2A. AV. 4-60 ZONA 12, CIUDAD REAL I",42190100,JUAN ENRIQUE MARTINEZ SOLANO,,PRIMARIA DE ADULTOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,FIN DE SEMANA,GUATEMALA SUR
01-15-7064-45,01-411,GUATEMALA,VILLA NUEVA,LICEO MIXTO CRISTIANO 'PIAGET',2A. AV. 4-60 ZONA 12 CIUDAD REAL I,42190100,JUAN ENRIQUE MARTINEZ SOLANO,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-7065-46,01-411,GUATEMALA,VILLA NUEVA,LICEO MIXTO CRISTIANO 'PIAGET',"2A. AV. 4-60 ZONA 12, CIUDAD REAL I",42190100,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-7067-42,01-221,GUATEMALA,VILLA NUEVA,COLEGIO CASTILLO INFANTIL SUR,4TA. AVE. 3-72 ZONA 2 SAN JOSE VILLA NUEVA,44116943,ARGELIA DE JESUS ACOSTA SOZA,MARIA JESUS CASTILLO RAMOS DE PEREZ,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7071-45,01-221,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO INTEGRAL MIXTO FUENTE DE SAN JOSE,"LOTE 39 COLONIA JACARANDA, SAN JOSE VILLA NUEVA",66619815,ARGELIA DE JESUS ACOSTA SOZA,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7072-46,01-221,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO INTEGRAL MIXTO 'FUENTE DE SAN JOSE' -FSJ-,LOTE 39 COLONIA JACARANDA,66619815,ARGELIA DE JESUS ACOSTA SOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7075-42,01-221,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO INTEGRAL MIXTO FUENTE DE SAN JOSE,LOTE 39 COLONIA JACARANDA,66619815,ARGELIA DE JESUS ACOSTA SOZA,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7076-43,01-221,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO INTEGRAL MIXTO FUENTE DE SAN JOSE,LOTE 39 COLONIA JACARANDA,66619815,ARGELIA DE JESUS ACOSTA SOZA,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7077-46,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO INTEGRAL MIXTO FUENTE DE SAN JOSE -FSJ-,LOTE 39 COLONIA JACARANDA,66299125,JUAN ENRIQUE MARTINEZ SOLANO,JULIO ARMANDO CAR ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-7078-45,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO MIXTO FUENTE DE SAN JOSE,LOTE 39 COLONIA JACARANDA,66619815,JUAN ENRIQUE MARTINEZ SOLANO,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-7090-46,01-213,GUATEMALA,VILLA NUEVA,LICEO MIXTO EN COMPUTACION MIRALVALLE,1A. A 2-09 ZONA 2,66300484,MARTHA SUSANA ROBLES CHAVEZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7091-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO 'GUATEMALA',4A. AVENIDA 4-34 ZONA 1,66269824,HAROLDO ENRIQUE NAVAS PAZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7092-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO 'GUATEMALA',4A. AVENIDA 4-34 ZONA 1,66269824,HAROLDO ENRIQUE NAVAS PAZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7102-42,01-216,GUATEMALA,VILLA NUEVA,EODP ANEXA A EORM EL NINO VICTORIOSO,"13AV. Y 11 CALLE ZONA 3, SANTA ISABEL II VILLA NUEVA",56163270,ANNY VICTORIA PERDOMO VILLATORO,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7103-45,01-213,GUATEMALA,VILLA NUEVA,COLEGIO CRISTIANO MIXTO SION,23 CALLE 14-50 ZONA 12 VILLA LOBOS I,659,MARTHA SUSANA ROBLES CHAVEZ,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7112-42,01-216,GUATEMALA,VILLA NUEVA,COLEGIO 'MENTES POSITIVAS',3A. CALLE 15-50 ZONA 4 COLONIA SAN LUIS,66462662,ANNY VICTORIA PERDOMO VILLATORO,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7113-43,01-216,GUATEMALA,VILLA NUEVA,COLEGIO 'MENTES POSITIVAS',3A. CALLE 15-50 ZONA 4 COLONIA SAN LUIS,66365031,ANNY VICTORIA PERDOMO VILLATORO,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7114-43,01-216,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO PINO SUAREZ,1A. CALLE 12-37 ZONA 1,66365192,ANNY VICTORIA PERDOMO VILLATORO,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7121-45,01-411,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO GUATEMALA,4TA. AVE. 4-34 ZONA 1,52182905,JUAN ENRIQUE MARTINEZ SOLANO,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,GUATEMALA SUR
01-15-7122-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO MIXTO GUATEMALA,4TA. AVE. 4-34 ZONA 1,52182905,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,GUATEMALA SUR
01-15-7133-46,01-630,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO MARTA MARIA,3A. CALLE 9-98 ZONA 1,66310065,LUZ ANTONIA POCON CARRILLO,ARELIS YOJANA GODINEZ MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7172-42,01-215,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO LUIS ARTURO LEMUS,13 AV. B 6-12 ZONA 1,66361803,DORA BEATRIZ BARRIOS CRUZ,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7189-42,01-219,GUATEMALA,VILLA NUEVA,COLEGIO VALLE DE LA ASUNCION,CALLE DANUBIO CASA NO. 26 CIUDAD PERONIA,24785289,DAVID SALOMON MEJIA SAMAYOA,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7190-43,01-219,GUATEMALA,VILLA NUEVA,COLEGIO VALLE DE LA ASUNCION,CALLE DANUBIO CASA NO. 26 CIUDAD PERONIA,24785289,DAVID SALOMON MEJIA SAMAYOA,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7198-44,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'AMOR Y ENSENANZA',"12 AVENIDA 8-95 ZONA 3, BARCENAS",55956939,JUAN ENRIQUE MARTINEZ SOLANO,,PRIMARIA DE ADULTOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,GUATEMALA SUR
01-15-7199-42,01-215,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'AMOR Y ENSENANZA',12 AV 8-95 ZONA 3 BARCENAS,66369570,DORA BEATRIZ BARRIOS CRUZ,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7200-43,01-215,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'AMOR Y ENSENANZA',"12 CALLE, LOTE 13 LO DE RAMIREZ, BARCENAS",56322890,DORA BEATRIZ BARRIOS CRUZ,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7201-45,01-215,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'AMOR Y ENSENANZA',12 AVENIDA 8-95 ZONA 3 BARCENAS,66369570,DORA BEATRIZ BARRIOS CRUZ,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7202-46,01-219,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'AMOR Y ENSENANZA',"12 CALLE LOTE B, LO DE RAMIREZ, BARCENAS",66369570,DAVID SALOMON MEJIA SAMAYOA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7203-45,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'AMOR Y ENSENANZA',12AV 8-95 ZONA 3 BARCENA,55956939,JUAN ENRIQUE MARTINEZ SOLANO,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,GUATEMALA SUR
01-15-7204-46,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO AMOR Y ENSENANZA,12AV. 8-95 ZONA 3 BARCENAS,55956939,JUAN ENRIQUE MARTINEZ SOLANO,----,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,GUATEMALA SUR
01-15-7205-45,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO AMOR Y ENSENANZA,12 AVENIDA 8-95 ZONA 3 BARCENAS,55956939,JUAN ENRIQUE MARTINEZ SOLANO,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7206-46,01-219,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO AMOR Y ENSENANZA,12AV. 8-95 ZONA 3 BARCENAS,66369570,DAVID SALOMON MEJIA SAMAYOA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7212-42,01-214,GUATEMALA,VILLA NUEVA,COLEGIO CAMINO VERDE,KM. 1.2 ALTOS DE BARCENA I,66293874,HECTOR RAUL ESCUN VIDES,YESSICA MARIELA MARTINEZ BARRERA,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7213-43,01-214,GUATEMALA,VILLA NUEVA,COLEGIO CAMINO VERDE,KM. 1.5 ALTOS DE BARCENAS I,66293874,HECTOR RAUL ESCUN VIDES,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7214-43,01-215,GUATEMALA,VILLA NUEVA,COLEGIO PARTICULAR MIXTO '22 DE MAYO',"13 AVENIDA 4-36, COLONIA SANTA ISABEL II",55955137,DORA BEATRIZ BARRIOS CRUZ,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7217-43,01-221,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO 'NISSI',"2A. CALLE 'A' 9-52 ZONA 3 BARCENAS, VILLA NUEVA",54913419 Y 56293127,ARGELIA DE JESUS ACOSTA SOZA,,PRIMARIA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7223-45,01-213,GUATEMALA,VILLA NUEVA,COLEGIO 'AMOR Y SABIDURIA',10A. CALLE 5-05 RESIDENCIALES CATALINA ZONA 6,66312601,MARTHA SUSANA ROBLES CHAVEZ,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7225-45,01-411,GUATEMALA,VILLA NUEVA,COLEGIO 'AMOR Y SABIDURIA',10A CALLE 5-05 RESIDENCIALES CATALINA ZONA 6,66311227,JUAN ENRIQUE MARTINEZ SOLANO,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-7226-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO 'AMOR Y SABIDURIA',10A CALLE 5-05 RESIDENCIALES CATALINA ZONA 6,66312601,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-7227-42,01-219,GUATEMALA,VILLA NUEVA,LICEO MIXTO INTEGRAL 'CHIQUIMULJA',"CALLE REAL 4-12, VILLAS DEL AMANECER I",24787306,DAVID SALOMON MEJIA SAMAYOA,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7228-43,01-219,GUATEMALA,VILLA NUEVA,LICEO MIXTO INTEGRAL CHIQUIMULJA,"CALLE REAL 4-12, VILLAS DEL AMANECER I",24787306,DAVID SALOMON MEJIA SAMAYOA,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7230-42,01-219,GUATEMALA,VILLA NUEVA,EODP ANEXA A EORM LA SELVA,CALLE BELEN LOTE 107,24785576,DAVID SALOMON MEJIA SAMAYOA,,PARVULOS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7231-43,01-219,GUATEMALA,VILLA NUEVA,EORM LA SELVA,CALLE BELEN LOTE 107 ALDEA LA SELVA,24785576,DAVID SALOMON MEJIA SAMAYOA,,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7254-45,01-214,GUATEMALA,VILLA NUEVA,COLEGIO CAMINO VERDE,KM. 1.2 ALTOS DE BARCENAS I,66293874,HECTOR RAUL ESCUN VIDES,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7255-42,01-206,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO 'ESTUDIO SABER Y EXITO',6A. AVE. 18-50 ZONA 12 COLONIA VILLA LOBOS I,24798106,INGRID ELIZABETH PENA TRUJILLO,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7256-43,01-206,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO 'ESTUDIO SABER Y EXITO',6A. AVE. 18-50 ZONA 12 COLONIA VILLA LOBOS I,24798106,INGRID ELIZABETH PENA TRUJILLO,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7280-42,01-213,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO 'LOMA VERDE',MANZANA A LOTES 6 Y 7 RESIDENCIALES NACIONES UNIDAS,55264077,MARTHA SUSANA ROBLES CHAVEZ,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7282-43,01-214,GUATEMALA,VILLA NUEVA,COLEGIO JARDIN ECOLOGICO,LOTE 11 MANZANA 12 COLONIA SANTA ISABEL I,66310130,HECTOR RAUL ESCUN VIDES,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7283-42,01-207,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO 'EL DIVINO MAESTRO',25 CALLE 7-48 ZONA 12 VILLALOBOS I,24771151,LILIANA LETICIA DUBON ESPINOZA,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7284-43,01-207,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO 'EL DIVINO MAESTRO',25 CALLE 7-48 ZONA 12 COLONIA VILLA LOBOS I,24771151,LILIANA LETICIA DUBON ESPINOZA,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7302-42,01-219,GUATEMALA,VILLA NUEVA,JARDIN INFANTIL 'MIS PRIMEROS PASOS',1ERA. AVENIDA 'B' 8-25 CIUDAD PERONIA ZONA 8,56464546,DAVID SALOMON MEJIA SAMAYOA,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7351-42,01-214,GUATEMALA,VILLA NUEVA,LICEO PSICOPEDAGOGICO,"6A. CALLE 'C' 1-38 ZONA 10, COLONIA EL INDE",55938387,HECTOR RAUL ESCUN VIDES,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7352-43,01-215,GUATEMALA,VILLA NUEVA,LICEO PSICOPEDAGOGICO,"6A. CALLE C 1-38 ZONA 10, COLONIA EL INDE",50179324,DORA BEATRIZ BARRIOS CRUZ,,PRIMARIA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7384-43,01-206,GUATEMALA,VILLA NUEVA,EOUM,SECTOR 2 ASENTAMIENTO UNIDOS POR LA PAZ,47111866,INGRID ELIZABETH PENA TRUJILLO,,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7390-42,01-213,GUATEMALA,VILLA NUEVA,JARDIN INFANTIL 'LAS TORTUGUITAS',"BOULEVAR DE CATALINA 6-25, SECTOR III",66313390,MARTHA SUSANA ROBLES CHAVEZ,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7412-42,01-212,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO ABRAHAM,8A. AVE. 6-60 ZONA 1,66321807,HAROLDO ENRIQUE NAVAS PAZ,,PARVULOS,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7413-43,01-212,GUATEMALA,VILLA NUEVA,COLEGIO EVANGELICO ABRAHAM,8A. AVE. 6-60 ZONA 1,66364724,HAROLDO ENRIQUE NAVAS PAZ,,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7422-45,01-212,GUATEMALA,VILLA NUEVA,"""LICEO EL CARMEN""",9A. AVE. A 1-22 ZONA 1,66313880,HAROLDO ENRIQUE NAVAS PAZ,MARIA ELENA MONTUFAR GIRON,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7436-42,01-213,GUATEMALA,VILLA NUEVA,COLEGIO LUIS REY,9A. CALLE 17-48 ZONA 6 PLANES DEL FRUTAL,66364525,MARTHA SUSANA ROBLES CHAVEZ,,PARVULOS,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
01-15-7437-45,01-213,GUATEMALA,VILLA NUEVA,COLEGIO LUIS REY,9A.CALLE 17-48 ZONA 6 PLANES DEL FRUTAL,66596063,MARTHA SUSANA ROBLES CHAVEZ,,BASICO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
